precinctid,no,under_vote,precincts,ballots_cast,over_vote,registration,yes
7551,138,50,1,669,0,762,475
7552,140,39,1,678,0,756,488
7553,43,19,1,168,0,187,102
7554,186,58,1,769,0,859,511
7555,213,55,1,846,1,893,565
7556,244,59,1,906,0,1008,593
7601,89,59,1,588,0,929,432
7602,98,60,1,689,0,962,527
7603,140,52,1,690,1,888,489
7604,125,56,1,677,0,989,489
7605,70,41,1,428,1,771,316
7606,133,54,1,640,1,992,448
7607,126,61,1,710,1,1055,509
7608,47,36,1,244,0,456,157
7609,86,82,1,551,2,1051,376
7611,75,66,1,479,0,898,330
7612,115,50,1,418,0,668,246
7613,98,60,1,617,0,1015,450
7614,137,62,1,793,2,1177,588
7615,116,58,1,528,2,1020,345
7616,191,67,1,807,0,981,542
7617,113,56,1,516,0,898,338
7618,151,55,1,689,1,948,481
7619,329,140,1,1485,0,1971,1007
7621,177,57,1,800,0,1082,560
7622,94,72,1,534,1,1007,359
7623,89,37,1,467,0,839,335
7624,97,55,1,565,0,1074,406
7625,165,86,1,617,1,896,359
7626,303,80,1,1011,1,1177,618
7627,410,133,1,1326,0,1586,761
7628,168,67,1,720,1,1006,479
7629,116,45,1,577,0,837,410
7631,237,76,1,915,0,1143,599
7632,103,41,1,532,0,727,386
7633,164,54,1,574,0,731,352
7634,188,70,1,706,0,1017,440
7635,138,44,1,643,0,868,453
7636,252,73,1,784,0,993,453
7637,360,126,1,1151,0,1361,658
7638,422,100,1,1135,1,1285,595
7639,296,86,1,891,1,1011,493
7641,283,51,1,795,1,977,444
7642,187,149,1,810,0,967,458
7643,252,85,1,758,1,959,410
7644,239,103,1,925,0,1111,573
7645,192,49,1,587,0,669,334
7646,497,148,1,1893,1,2163,1212
7647,122,54,1,598,0,1028,416
7648,0,0,1,3,0,4,3
7701,271,79,1,914,0,1049,554
7702,244,56,1,663,0,775,355
7703,13,10,1,100,1,178,69
7704,410,69,1,881,0,1006,391
7705,219,28,1,495,0,554,245
7706,322,44,1,773,0,853,407
7707,314,52,1,784,1,854,408
7708,294,58,1,783,0,894,419
7709,123,23,1,354,0,390,203
7711,217,49,1,685,0,789,413
7712,148,38,1,518,1,577,323
7801,252,52,1,964,0,975,654
7802,210,63,1,723,0,760,443
7803,222,32,1,774,2,827,509
7804,236,57,1,876,0,932,575
7805,176,51,1,761,0,852,530
7806,134,40,1,663,1,746,481
7807,111,32,1,671,0,774,525
7808,107,48,1,578,0,702,419
7809,226,63,1,1091,0,1234,794
7811,131,45,1,696,0,806,508
7812,173,54,1,752,2,892,523
7813,191,69,1,943,0,1061,672
7814,114,55,1,667,1,919,493
7815,200,57,1,879,1,967,614
7816,217,41,1,823,1,896,555
7817,131,37,1,711,3,804,534
7818,155,39,1,787,0,889,585
7819,144,56,1,682,1,809,474
7821,251,56,1,916,0,998,602
7822,175,42,1,776,0,951,558
7823,200,42,1,806,0,928,560
7824,160,45,1,665,0,794,454
7825,98,26,1,521,1,578,393
7826,111,42,1,633,0,709,474
7827,153,55,1,758,1,931,540
7828,246,60,1,924,1,1053,607
7829,270,46,1,841,0,904,519
7831,184,39,1,803,1,906,575
7832,197,52,1,759,0,824,501
7833,140,46,1,710,0,785,516
7834,139,55,1,775,0,901,573
7835,232,50,1,785,0,863,494
7836,278,49,1,903,0,990,569
7837,240,63,1,840,1,934,528
7838,255,52,1,839,0,933,528
7839,236,33,1,785,0,869,498
7841,187,59,1,839,2,947,581
7842,193,45,1,864,1,960,616
7843,152,44,1,679,0,802,475
7844,107,45,1,594,1,682,437
7845,234,70,1,783,1,869,475
7846,208,64,1,814,0,925,530
7847,210,69,1,843,1,960,557
7848,225,58,1,818,1,905,530
7849,226,48,1,864,0,967,589
7851,194,35,1,472,0,528,239
7852,196,41,1,584,0,644,340
7853,214,49,1,770,0,896,499
7854,224,71,1,825,0,933,520
7855,216,77,1,870,1,968,568
7856,201,62,1,769,0,849,498
7857,188,34,1,854,0,963,625
7858,113,43,1,674,1,791,510
7859,257,59,1,834,0,915,510
7861,227,44,1,776,0,881,480
7862,219,53,1,815,0,923,535
7863,185,64,1,819,0,939,565
7864,167,54,1,703,2,815,480
7865,212,59,1,754,0,853,472
7866,287,59,1,746,0,831,396
7867,273,53,1,822,0,946,491
7868,231,42,1,764,0,901,478
7869,248,52,1,789,0,874,483
7871,256,60,1,804,0,909,484
7872,238,56,1,819,1,902,523
7873,207,56,1,788,0,874,518
7874,109,27,1,408,1,482,269
7875,135,36,1,525,0,628,352
7901,173,74,1,952,1,1286,703
7902,144,44,1,842,0,1064,639
7903,95,45,1,652,1,929,505
7904,129,39,1,694,1,926,518
7905,193,38,1,718,0,851,481
7906,120,47,1,653,0,854,482
7907,132,53,1,834,0,991,639
7908,160,67,1,872,2,1008,636
7909,102,47,1,644,0,787,492
7911,142,41,1,734,0,907,541
7912,143,57,1,874,1,1090,666
7913,153,52,1,800,0,964,589
7914,150,44,1,752,0,895,550
7915,141,36,1,716,0,892,537
7916,136,41,1,768,1,953,584
7917,143,48,1,868,1,1073,665
7918,118,42,1,697,2,860,532
7919,118,47,1,767,1,928,600
7921,131,36,1,694,0,970,522
7922,109,37,1,705,0,884,549
7923,117,35,1,689,1,930,535
7924,155,52,1,696,2,883,483
7925,95,25,1,483,0,591,360
7926,145,33,1,695,0,820,505
7927,164,36,1,688,0,782,485
7928,212,47,1,849,0,976,580
7929,195,37,1,780,1,871,544
7931,176,42,1,687,0,765,462
7932,120,24,1,482,0,557,348
7933,1,0,1,7,0,8,6
7934,157,43,1,772,0,888,567
7935,206,43,1,851,1,949,594
7936,196,35,1,764,1,876,526
7937,183,41,1,780,0,909,548
7938,122,27,1,636,0,808,484
7939,120,36,1,593,0,674,429
7941,158,50,1,655,0,790,444
7942,177,46,1,769,1,950,530
7943,234,47,1,780,0,938,496
7944,155,39,1,692,0,830,494
7945,157,42,1,663,0,926,458
7946,239,44,1,716,0,976,425
7947,273,64,1,717,0,964,374
7948,289,58,1,721,1,933,363
7949,183,40,1,433,0,594,207
7951,248,57,1,645,1,841,332
7952,259,37,1,651,0,865,344
7953,260,58,1,677,0,853,358
7954,0,0,1,0,0,0,0
7955,273,65,1,684,1,899,337
7956,192,55,1,579,0,779,322
7957,175,36,1,524,0,664,309
7958,73,13,1,199,1,291,109
9001,63,13,1,197,0,269,120
9101,271,62,1,740,2,899,397
9102,292,82,1,817,0,989,431
9103,289,77,1,786,0,971,414
9104,263,64,1,795,0,1004,454
9105,287,77,1,817,0,975,446
9106,274,59,1,819,0,938,472
9107,217,59,1,679,1,859,392
9108,209,60,1,691,0,815,417
9109,233,78,1,749,2,875,432
9111,198,64,1,637,0,785,367
9112,223,67,1,804,2,975,505
9113,264,67,1,853,1,1008,508
9114,194,80,1,749,0,913,471
9115,191,77,1,761,0,948,482
