precinctid,no,under_vote,precincts,ballots_cast,over_vote,registration,yes
9243,189,52,1,555,0,611,306
9244,317,80,1,824,1,940,417
9245,234,58,1,627,0,725,325
9246,324,63,1,842,0,964,443
9247,329,80,1,885,1,1004,464
9248,322,71,1,846,0,955,443
9249,319,74,1,807,0,926,399
9251,345,64,1,871,1,982,453
9252,334,62,1,837,0,943,428
9253,265,80,1,709,0,808,352
9254,385,68,1,871,0,951,406
9255,221,46,1,518,0,577,244
9256,146,16,1,342,0,403,175
9257,154,26,1,287,0,339,99
9258,284,46,1,645,0,715,310
9401,397,65,1,815,1,1014,346
9402,363,69,1,816,0,1028,375
9403,329,51,1,739,0,933,351
9404,297,48,1,744,1,921,394
9405,284,55,1,699,0,818,349
9406,351,59,1,791,0,916,375
9407,311,82,1,728,1,941,325
9408,370,69,1,704,0,879,260
9409,272,46,1,524,1,626,205
9411,445,56,1,840,0,1051,317
9412,319,66,1,703,0,885,317
9413,294,55,1,742,0,907,379
9414,332,64,1,740,0,894,337
9415,263,57,1,637,0,798,311
9416,320,93,1,806,1,1018,383
9417,220,53,1,604,0,759,325
9418,233,59,1,642,1,814,339
9419,266,65,1,708,0,902,370
9421,299,71,1,732,0,929,360
9422,345,81,1,887,0,1082,449
9423,272,67,1,718,0,909,373
9424,276,49,1,756,0,951,422
9425,269,79,1,748,0,964,394
9426,239,67,1,663,0,835,350
9427,256,71,1,733,0,963,404
9428,276,62,1,754,0,963,411
9429,275,71,1,707,0,909,356
9431,304,67,1,821,1,1024,438
9432,258,80,1,718,0,913,377
9433,280,73,1,759,0,973,401
9434,302,66,1,803,0,997,429
9435,274,81,1,765,0,969,400
9436,282,85,1,783,0,994,407
9437,263,62,1,713,1,954,377
9438,288,66,1,791,1,1000,430
9439,258,72,1,690,1,903,356
9441,318,56,1,800,2,1004,417
9442,321,81,1,809,0,1027,400
9443,274,60,1,748,0,937,408
9444,235,79,1,720,0,955,396
9445,278,70,1,751,0,993,392
9446,334,78,1,912,0,1084,491
9447,329,63,1,761,0,954,361
9448,296,61,1,728,1,950,361
9449,219,49,1,639,0,820,366
9451,142,28,1,370,1,438,195
9452,260,51,1,701,0,829,381
9453,161,35,1,415,0,502,213
9501,55,12,1,131,0,153,60
9502,102,17,1,209,0,233,88
9503,281,77,1,674,0,822,301
9505,301,59,1,617,1,804,254
9506,290,45,1,602,0,810,265
9507,366,46,1,638,0,783,221
9508,434,53,1,720,0,862,227
9509,373,49,1,661,0,758,230
9511,306,47,1,529,2,630,166
9512,398,48,1,709,2,848,255
9513,449,59,1,766,0,952,254
9514,481,68,1,832,0,959,277
9515,352,51,1,646,0,748,236
9516,378,68,1,763,1,922,310
9517,396,64,1,713,1,854,238
9518,376,65,1,707,0,826,249
9519,447,73,1,790,0,922,262
9521,460,77,1,827,0,947,277
9701,283,52,1,571,0,664,231
9702,336,51,1,640,1,760,243
9703,331,80,1,818,0,989,402
9704,386,52,1,836,0,971,388
9705,399,85,1,836,0,954,339
9706,26,5,1,54,0,54,22
9707,270,43,1,679,3,805,360
9708,391,69,1,829,0,956,355
9709,315,70,1,848,0,1029,452
9711,217,51,1,572,0,643,295
9712,229,37,1,593,1,656,316
9713,286,68,1,782,1,974,419
9714,283,73,1,825,1,941,457
9715,160,42,1,521,0,580,306
9716,296,66,1,791,1,975,425
9717,350,64,1,837,0,993,425
9718,293,44,1,755,0,859,408
9719,298,46,1,755,0,880,407
9721,196,32,1,575,1,657,341
9722,190,51,1,543,0,634,288
9723,94,30,1,396,0,478,270
9724,260,59,1,824,0,978,495
9725,238,71,1,783,1,985,479
9726,277,79,1,606,0,782,241
9727,114,27,1,396,0,454,252
9728,273,47,1,805,0,937,479
9729,235,44,1,708,2,802,419
9731,155,28,1,485,0,548,299
9732,25,3,1,71,0,76,43
9733,73,15,1,204,0,221,117
9734,168,32,1,535,0,603,318
9735,206,66,1,699,1,807,420
9736,265,43,1,651,1,729,335
9737,310,58,1,715,0,782,344
9738,271,73,1,680,0,850,326
9739,330,75,1,681,0,912,273
9741,281,141,1,679,0,1064,255
9742,163,59,1,530,0,669,305
9743,387,85,1,907,0,1159,427
9744,351,70,1,763,0,968,314
9745,346,74,1,762,1,1052,333
9746,260,52,1,783,0,903,454
9747,322,59,1,797,0,989,412
9748,289,78,1,809,0,981,432
9749,316,56,1,686,0,969,307
9751,368,93,1,908,0,1011,431
9752,262,37,1,626,0,721,323
9753,300,40,1,636,0,777,296
9754,309,52,1,648,0,744,274
9755,234,33,1,492,0,605,224
9756,272,76,1,784,1,980,425
9801,143,25,1,339,0,434,167
9900,0,0,1,0,0,0,0
9901,0,0,1,0,0,0,0
9902,0,0,1,0,0,0,0
