OBJECTID,precinct_id,num_blocks,total_population,hispanic_or_latino,NeighRep,SupDist,DISTRICT,CongDist,BARTDist,white,two_or_more_races,one_race_total,AssemDist,PREC_2010,native_hawaiian_and_other_pacif,PREC_2012,asian,total_population_not_hispanic_o,black_or_african_american,american_indian_and_alaska_nati,some_other_race
378,7957,11,1139.000000000000000,248.000000000000000,PORTOLA,9,09,12,9,241.000000000000000,85.000000000000000,1054.000000000000000,17,2005,6.000000000000000,7957,462.000000000000000,891.000000000000000,184.000000000000000,3.000000000000000,158.000000000000000
379,7958,8,749.000000000000000,154.000000000000000,PORTOLA,9,09,12,7,96.000000000000000,31.000000000000000,718.000000000000000,17,2004,2.000000000000000,7958,469.000000000000000,595.000000000000000,42.000000000000000,2.000000000000000,107.000000000000000
380,9001,5,701.000000000000000,147.000000000000000,VISITA VLY,10,10,14,8,135.000000000000000,47.000000000000000,654.000000000000000,19,2009,24.000000000000000,9001,309.000000000000000,554.000000000000000,122.000000000000000,0.000000000000000,64.000000000000000
381,9101,12,1251.000000000000000,100.000000000000000,RICHMOND,1,01,12,8,626.000000000000000,54.000000000000000,1197.000000000000000,19,2101,0.000000000000000,9101,519.000000000000000,1151.000000000000000,19.000000000000000,5.000000000000000,28.000000000000000
382,9102,20,1578.000000000000000,130.000000000000000,RICHMOND,1,01,12,8,785.000000000000000,81.000000000000000,1497.000000000000000,19,2101,3.000000000000000,9102,639.000000000000000,1448.000000000000000,31.000000000000000,1.000000000000000,38.000000000000000
383,9103,10,1542.000000000000000,78.000000000000000,RICHMOND,1,01,12,8,657.000000000000000,85.000000000000000,1457.000000000000000,19,2103,2.000000000000000,9103,735.000000000000000,1464.000000000000000,26.000000000000000,6.000000000000000,31.000000000000000
384,9104,9,1675.000000000000000,103.000000000000000,RICHMOND,1,01,12,8,808.000000000000000,86.000000000000000,1589.000000000000000,19,2104,0.000000000000000,9104,717.000000000000000,1572.000000000000000,23.000000000000000,14.000000000000000,27.000000000000000
385,9105,6,1492.000000000000000,87.000000000000000,SECLF/PREHTS,1,01,12,8,849.000000000000000,61.000000000000000,1431.000000000000000,19,2105,0.000000000000000,9105,540.000000000000000,1405.000000000000000,20.000000000000000,4.000000000000000,18.000000000000000
386,9106,7,1414.000000000000000,72.000000000000000,SECLF/PREHTS,1,01,12,8,893.000000000000000,72.000000000000000,1342.000000000000000,19,2106,0.000000000000000,9106,404.000000000000000,1342.000000000000000,26.000000000000000,5.000000000000000,14.000000000000000
387,9107,9,1524.000000000000000,136.000000000000000,RICHMOND,1,01,12,8,681.000000000000000,57.000000000000000,1467.000000000000000,19,2107,2.000000000000000,9107,707.000000000000000,1388.000000000000000,24.000000000000000,8.000000000000000,45.000000000000000
388,9108,5,1321.000000000000000,82.000000000000000,RICHMOND,1,01,12,8,611.000000000000000,82.000000000000000,1239.000000000000000,19,2108,0.000000000000000,9108,567.000000000000000,1239.000000000000000,21.000000000000000,4.000000000000000,36.000000000000000
389,9109,12,1283.000000000000000,60.000000000000000,RICHMOND,1,01,12,8,734.000000000000000,66.000000000000000,1217.000000000000000,19,2111,1.000000000000000,9109,440.000000000000000,1223.000000000000000,11.000000000000000,4.000000000000000,27.000000000000000
390,9111,12,1372.000000000000000,144.000000000000000,RICHMOND,1,01,12,8,643.000000000000000,53.000000000000000,1319.000000000000000,19,2109,1.000000000000000,9111,591.000000000000000,1228.000000000000000,12.000000000000000,5.000000000000000,67.000000000000000
391,9112,14,1482.000000000000000,97.000000000000000,RICHMOND,1,01,12,8,749.000000000000000,69.000000000000000,1413.000000000000000,19,2112,9.000000000000000,9112,581.000000000000000,1385.000000000000000,15.000000000000000,4.000000000000000,55.000000000000000
392,9113,9,1463.000000000000000,84.000000000000000,SECLF/PREHTS,1,01,12,8,824.000000000000000,67.000000000000000,1396.000000000000000,19,2204,0.000000000000000,9113,532.000000000000000,1379.000000000000000,13.000000000000000,0.000000000000000,27.000000000000000
393,9114,14,1527.000000000000000,170.000000000000000,RICHMOND,1,01,12,8,641.000000000000000,68.000000000000000,1459.000000000000000,19,2113,1.000000000000000,9114,721.000000000000000,1357.000000000000000,10.000000000000000,14.000000000000000,72.000000000000000
394,9115,8,1435.000000000000000,122.000000000000000,RICHMOND,1,01,12,8,628.000000000000000,68.000000000000000,1367.000000000000000,19,2114,3.000000000000000,9115,659.000000000000000,1313.000000000000000,18.000000000000000,1.000000000000000,58.000000000000000
395,9116,11,1435.000000000000000,102.000000000000000,RICHMOND,1,01,12,8,709.000000000000000,76.000000000000000,1359.000000000000000,19,2115,1.000000000000000,9116,587.000000000000000,1333.000000000000000,25.000000000000000,2.000000000000000,35.000000000000000
396,9117,18,1137.000000000000000,66.000000000000000,RICHMOND,1,01,12,8,639.000000000000000,71.000000000000000,1066.000000000000000,19,2118,1.000000000000000,9117,389.000000000000000,1071.000000000000000,11.000000000000000,2.000000000000000,24.000000000000000
397,9118,7,1677.000000000000000,88.000000000000000,RICHMOND,1,01,12,8,640.000000000000000,66.000000000000000,1611.000000000000000,19,2121,2.000000000000000,9118,923.000000000000000,1589.000000000000000,19.000000000000000,5.000000000000000,22.000000000000000
398,9119,9,1453.000000000000000,88.000000000000000,RICHMOND,1,01,12,8,653.000000000000000,64.000000000000000,1389.000000000000000,19,2119,0.000000000000000,9119,682.000000000000000,1365.000000000000000,26.000000000000000,6.000000000000000,22.000000000000000
399,9121,8,1543.000000000000000,55.000000000000000,RICHMOND,1,01,12,8,518.000000000000000,45.000000000000000,1498.000000000000000,19,2121,6.000000000000000,9121,952.000000000000000,1488.000000000000000,10.000000000000000,0.000000000000000,12.000000000000000
400,9122,8,1647.000000000000000,79.000000000000000,RICHMOND,1,01,12,8,578.000000000000000,54.000000000000000,1593.000000000000000,19,2122,2.000000000000000,9122,957.000000000000000,1568.000000000000000,18.000000000000000,0.000000000000000,38.000000000000000
401,9123,6,1374.000000000000000,100.000000000000000,RICHMOND,1,01,12,8,666.000000000000000,51.000000000000000,1323.000000000000000,19,2123,1.000000000000000,9123,594.000000000000000,1274.000000000000000,20.000000000000000,9.000000000000000,33.000000000000000
402,9124,6,1498.000000000000000,117.000000000000000,RICHMOND,1,01,12,8,577.000000000000000,77.000000000000000,1421.000000000000000,19,2124,0.000000000000000,9124,746.000000000000000,1381.000000000000000,52.000000000000000,8.000000000000000,38.000000000000000
403,9125,6,1475.000000000000000,109.000000000000000,RICHMOND,1,01,12,8,534.000000000000000,65.000000000000000,1410.000000000000000,19,2125,1.000000000000000,9125,801.000000000000000,1366.000000000000000,16.000000000000000,3.000000000000000,55.000000000000000
404,9126,8,1559.000000000000000,69.000000000000000,RICHMOND,1,01,12,8,584.000000000000000,61.000000000000000,1498.000000000000000,19,2126,2.000000000000000,9126,875.000000000000000,1490.000000000000000,21.000000000000000,3.000000000000000,13.000000000000000
405,9127,13,1492.000000000000000,86.000000000000000,RICHMOND,1,01,12,8,679.000000000000000,81.000000000000000,1411.000000000000000,19,2127,3.000000000000000,9127,666.000000000000000,1406.000000000000000,31.000000000000000,5.000000000000000,27.000000000000000
406,9128,9,1266.000000000000000,78.000000000000000,RICHMOND,1,01,12,8,616.000000000000000,48.000000000000000,1218.000000000000000,19,2128,1.000000000000000,9128,555.000000000000000,1188.000000000000000,17.000000000000000,11.000000000000000,18.000000000000000
407,9129,5,1206.000000000000000,77.000000000000000,RICHMOND,1,01,12,8,509.000000000000000,73.000000000000000,1133.000000000000000,19,2128,5.000000000000000,9129,554.000000000000000,1129.000000000000000,27.000000000000000,1.000000000000000,37.000000000000000
408,9131,5,1198.000000000000000,76.000000000000000,RICHMOND,1,01,12,8,512.000000000000000,52.000000000000000,1146.000000000000000,19,2129,3.000000000000000,9131,578.000000000000000,1122.000000000000000,16.000000000000000,15.000000000000000,22.000000000000000
409,9132,6,1531.000000000000000,100.000000000000000,RICHMOND,1,01,12,8,565.000000000000000,80.000000000000000,1451.000000000000000,19,2131,0.000000000000000,9132,810.000000000000000,1431.000000000000000,34.000000000000000,7.000000000000000,35.000000000000000
410,9133,9,1503.000000000000000,80.000000000000000,RICHMOND,1,01,12,8,676.000000000000000,71.000000000000000,1432.000000000000000,19,2132,8.000000000000000,9133,688.000000000000000,1423.000000000000000,28.000000000000000,1.000000000000000,31.000000000000000
411,9134,17,1476.000000000000000,99.000000000000000,LRL HTS/ANZA,1,01,12,8,685.000000000000000,96.000000000000000,1380.000000000000000,19,2133,1.000000000000000,9134,609.000000000000000,1377.000000000000000,46.000000000000000,4.000000000000000,35.000000000000000
412,9135,12,1302.000000000000000,84.000000000000000,RICHMOND,1,01,12,8,798.000000000000000,74.000000000000000,1228.000000000000000,19,2117,3.000000000000000,9135,353.000000000000000,1218.000000000000000,52.000000000000000,5.000000000000000,17.000000000000000
413,9136,8,1514.000000000000000,112.000000000000000,RICHMOND,1,01,12,8,632.000000000000000,77.000000000000000,1437.000000000000000,19,2135,2.000000000000000,9136,730.000000000000000,1402.000000000000000,36.000000000000000,4.000000000000000,33.000000000000000
414,9137,9,1615.000000000000000,82.000000000000000,RICHMOND,1,01,12,8,579.000000000000000,62.000000000000000,1553.000000000000000,19,2136,1.000000000000000,9137,916.000000000000000,1533.000000000000000,35.000000000000000,4.000000000000000,18.000000000000000
415,9138,8,1472.000000000000000,80.000000000000000,RICHMOND,1,01,12,8,607.000000000000000,56.000000000000000,1416.000000000000000,19,2137,10.000000000000000,9138,734.000000000000000,1392.000000000000000,33.000000000000000,4.000000000000000,28.000000000000000
416,9139,8,1494.000000000000000,89.000000000000000,RICHMOND,1,01,12,8,592.000000000000000,85.000000000000000,1409.000000000000000,19,2138,1.000000000000000,9139,771.000000000000000,1405.000000000000000,20.000000000000000,1.000000000000000,24.000000000000000
417,9141,8,1526.000000000000000,50.000000000000000,RICHMOND,1,01,12,8,587.000000000000000,40.000000000000000,1486.000000000000000,19,2139,3.000000000000000,9141,862.000000000000000,1476.000000000000000,16.000000000000000,2.000000000000000,16.000000000000000
418,9142,7,1722.000000000000000,111.000000000000000,RICHMOND,1,01,12,8,700.000000000000000,83.000000000000000,1639.000000000000000,19,2141,1.000000000000000,9142,850.000000000000000,1611.000000000000000,40.000000000000000,8.000000000000000,40.000000000000000
419,9143,7,1449.000000000000000,69.000000000000000,RICHMOND,1,01,12,8,583.000000000000000,73.000000000000000,1376.000000000000000,19,2142,1.000000000000000,9143,755.000000000000000,1380.000000000000000,21.000000000000000,0.000000000000000,16.000000000000000
420,9144,8,1429.000000000000000,103.000000000000000,RICHMOND,1,01,12,8,707.000000000000000,80.000000000000000,1349.000000000000000,19,2143,0.000000000000000,9144,594.000000000000000,1326.000000000000000,15.000000000000000,1.000000000000000,32.000000000000000
421,9145,7,1271.000000000000000,68.000000000000000,RICHMOND,1,01,12,8,632.000000000000000,60.000000000000000,1211.000000000000000,19,2145,1.000000000000000,9145,539.000000000000000,1203.000000000000000,13.000000000000000,1.000000000000000,25.000000000000000
422,9146,5,1335.000000000000000,89.000000000000000,RICHMOND,1,01,12,8,645.000000000000000,68.000000000000000,1267.000000000000000,19,2147,2.000000000000000,9146,561.000000000000000,1246.000000000000000,23.000000000000000,2.000000000000000,34.000000000000000
423,9147,6,1481.000000000000000,103.000000000000000,RICHMOND,1,01,12,8,617.000000000000000,77.000000000000000,1404.000000000000000,19,2147,1.000000000000000,9147,705.000000000000000,1378.000000000000000,20.000000000000000,8.000000000000000,53.000000000000000
424,9148,7,1547.000000000000000,126.000000000000000,RICHMOND,1,01,12,8,904.000000000000000,66.000000000000000,1481.000000000000000,19,2149,6.000000000000000,9148,486.000000000000000,1421.000000000000000,41.000000000000000,1.000000000000000,43.000000000000000
425,9149,10,1324.000000000000000,96.000000000000000,LRL HTS/ANZA,1,01,12,8,841.000000000000000,66.000000000000000,1258.000000000000000,19,2150,2.000000000000000,9149,348.000000000000000,1228.000000000000000,37.000000000000000,3.000000000000000,27.000000000000000
426,9151,18,1028.000000000000000,58.000000000000000,LRL HTS/ANZA,1,01,12,8,621.000000000000000,40.000000000000000,988.000000000000000,19,2134,3.000000000000000,9151,319.000000000000000,970.000000000000000,24.000000000000000,3.000000000000000,18.000000000000000
427,9152,2,2584.000000000000000,448.000000000000000,LRL HTS/ANZA,1,01,12,8,1435.000000000000000,232.000000000000000,2352.000000000000000,19,2151,11.000000000000000,9152,682.000000000000000,2136.000000000000000,91.000000000000000,6.000000000000000,127.000000000000000
428,9201,61,1800.000000000000000,165.000000000000000,MAR/PAC HTS,2,02,12,8,1393.000000000000000,129.000000000000000,1671.000000000000000,19,3200,9.000000000000000,9201,167.000000000000000,1635.000000000000000,51.000000000000000,10.000000000000000,41.000000000000000
429,9202,115,1383.000000000000000,84.000000000000000,MAR/PAC HTS,2,02,12,8,1157.000000000000000,84.000000000000000,1299.000000000000000,19,3201,12.000000000000000,9202,83.000000000000000,1299.000000000000000,18.000000000000000,2.000000000000000,27.000000000000000
430,9203,23,1397.000000000000000,57.000000000000000,MAR/PAC HTS,2,02,12,8,1198.000000000000000,28.000000000000000,1369.000000000000000,19,3202,0.000000000000000,9203,156.000000000000000,1340.000000000000000,4.000000000000000,1.000000000000000,10.000000000000000
431,9204,16,1196.000000000000000,59.000000000000000,MAR/PAC HTS,2,02,12,8,1041.000000000000000,40.000000000000000,1156.000000000000000,19,3203,1.000000000000000,9204,101.000000000000000,1137.000000000000000,0.000000000000000,1.000000000000000,12.000000000000000
432,9205,14,1133.000000000000000,49.000000000000000,MAR/PAC HTS,2,02,12,8,954.000000000000000,21.000000000000000,1112.000000000000000,19,3204,3.000000000000000,9205,130.000000000000000,1084.000000000000000,12.000000000000000,3.000000000000000,10.000000000000000
433,9206,8,1362.000000000000000,82.000000000000000,MAR/PAC HTS,2,02,12,8,1139.000000000000000,59.000000000000000,1303.000000000000000,19,3207,5.000000000000000,9206,130.000000000000000,1280.000000000000000,7.000000000000000,1.000000000000000,21.000000000000000
434,9207,10,1322.000000000000000,72.000000000000000,MAR/PAC HTS,2,02,12,8,1115.000000000000000,49.000000000000000,1273.000000000000000,19,3210,1.000000000000000,9207,129.000000000000000,1250.000000000000000,8.000000000000000,4.000000000000000,16.000000000000000
