precinctid,no,under_vote,precincts,ballots_cast,over_vote,registration,yes
9406,190,101,1,791,0,916,495
9407,146,118,1,728,0,941,456
9408,112,113,1,704,0,879,477
9409,84,86,1,524,0,626,355
9411,126,122,1,840,0,1051,579
9412,191,110,1,703,0,885,402
9413,177,122,1,742,2,907,435
9414,194,124,1,740,1,894,416
9415,175,92,1,637,1,798,364
9416,193,117,1,806,1,1018,487
9417,200,88,1,604,0,759,310
9418,205,93,1,642,1,814,337
9419,217,123,1,708,0,902,364
9421,214,125,1,732,1,929,390
9422,219,149,1,887,0,1082,513
9423,182,125,1,718,1,909,407
9424,225,89,1,756,0,951,434
9425,215,138,1,748,0,964,391
9426,202,95,1,663,0,835,361
9427,219,116,1,733,0,963,393
9428,226,98,1,754,0,963,427
9429,247,101,1,707,0,909,354
9431,267,124,1,821,0,1024,419
9432,219,126,1,718,0,913,367
9433,232,124,1,759,1,973,399
9434,216,108,1,803,0,997,471
9435,223,128,1,765,0,969,402
9436,230,143,1,783,0,994,400
9437,240,107,1,713,0,954,359
9438,235,123,1,791,1,1000,428
9439,209,124,1,690,0,903,355
9441,220,90,1,800,1,1004,484
9442,226,138,1,809,0,1027,438
9443,190,103,1,748,1,937,448
9444,202,128,1,720,0,955,382
9445,214,104,1,751,0,993,426
9446,278,134,1,912,0,1084,496
9447,209,101,1,761,0,954,446
9448,205,118,1,728,1,950,399
9449,222,108,1,639,0,820,304
9451,127,46,1,370,0,438,193
9452,216,102,1,701,0,829,379
9453,135,61,1,415,0,502,215
9501,19,21,1,131,0,153,89
9502,37,31,1,209,0,233,139
9503,81,118,1,674,0,822,460
9505,80,94,1,617,0,804,439
9506,70,80,1,602,0,810,450
9507,78,79,1,638,1,783,476
9508,94,99,1,720,0,862,525
9509,89,106,1,661,0,758,460
9511,62,77,1,529,0,630,386
9512,101,80,1,709,0,848,523
9513,70,91,1,766,0,952,602
9514,104,117,1,832,0,959,609
9515,106,82,1,646,0,748,453
9516,129,116,1,763,1,922,510
9517,85,115,1,713,1,854,506
9518,85,96,1,707,0,826,515
9519,102,103,1,790,0,922,579
9521,96,117,1,827,0,947,601
9701,119,91,1,571,0,664,355
9702,96,81,1,640,0,760,457
9703,231,109,1,818,0,989,471
9704,195,126,1,836,1,971,510
9705,146,113,1,836,0,954,569
9706,12,9,1,54,0,54,32
9707,221,81,1,679,1,805,376
9708,158,127,1,829,0,956,533
9709,258,129,1,848,0,1029,455
9711,155,71,1,572,0,643,339
9712,169,77,1,593,0,656,340
9713,249,111,1,782,1,974,416
9714,268,116,1,825,0,941,436
9715,169,71,1,521,0,580,275
9716,245,109,1,791,0,975,435
9717,245,119,1,837,1,993,469
9718,204,80,1,755,1,859,466
9719,238,75,1,755,0,880,439
9721,167,60,1,575,1,657,345
9722,155,81,1,543,0,634,299
9723,153,63,1,396,0,478,179
9724,315,128,1,824,1,978,371
9725,257,138,1,783,0,985,394
9726,120,114,1,606,0,782,364
9727,147,49,1,396,0,454,197
9728,312,92,1,805,1,937,396
9729,258,91,1,708,0,802,351
9731,174,60,1,485,0,548,249
9732,25,6,1,71,0,76,40
9733,47,25,1,204,0,221,136
9734,166,65,1,535,0,603,291
9735,210,106,1,699,0,807,376
9736,184,75,1,651,0,729,387
9737,170,88,1,715,0,782,457
9738,144,108,1,680,1,850,418
9739,88,124,1,681,0,912,471
9741,58,237,1,679,0,1064,385
9742,171,87,1,530,0,669,270
9743,157,141,1,907,1,1159,602
9744,124,146,1,763,0,968,484
9745,126,127,1,762,0,1052,505
9746,228,98,1,783,0,903,450
9747,187,122,1,797,0,989,487
9748,220,114,1,809,0,981,470
9749,151,102,1,686,0,969,428
9751,243,118,1,908,0,1011,533
9752,167,64,1,626,0,721,389
9753,147,78,1,636,1,777,413
9754,135,69,1,648,0,744,433
9755,108,49,1,492,0,605,334
9756,211,119,1,784,0,980,448
9801,69,52,1,339,0,434,217
9900,0,0,1,0,0,0,0
9901,0,0,1,0,0,0,0
9902,0,0,1,0,0,0,0
