precinctid,no,under_vote,precincts,ballots_cast,over_vote,registration,yes
7537,74,73,1,664,1,783,511
7538,75,73,1,736,0,831,583
7539,75,74,1,821,1,978,667
7541,86,64,1,728,0,865,575
7542,79,68,1,756,1,906,605
7543,89,66,1,806,1,993,644
7544,93,95,1,821,1,962,629
7545,104,107,1,833,0,970,617
7546,95,81,1,817,2,935,634
7547,82,101,1,837,0,1057,644
7548,92,97,1,894,0,1135,700
7549,81,72,1,734,1,854,572
7551,79,79,1,669,1,762,506
7552,59,63,1,678,0,756,547
7553,22,24,1,168,0,187,118
7554,78,73,1,769,0,859,610
7555,112,89,1,846,5,893,633
7556,146,83,1,906,2,1008,666
7601,65,86,1,588,2,929,428
7602,64,92,1,689,0,962,529
7603,60,80,1,690,1,888,544
7604,79,83,1,677,0,989,507
7605,40,62,1,428,0,771,323
7606,82,91,1,640,1,992,460
7607,78,91,1,710,0,1055,532
7608,41,44,1,244,1,456,157
7609,63,94,1,551,1,1051,388
7611,48,100,1,479,0,898,328
7612,58,59,1,418,0,668,296
7613,62,87,1,617,3,1015,460
7614,90,110,1,793,1,1177,588
7615,49,80,1,528,0,1020,393
7616,123,109,1,807,1,981,567
7617,63,77,1,516,1,898,365
7618,109,80,1,689,0,948,499
7619,193,221,1,1485,0,1971,1070
7621,120,114,1,800,0,1082,561
7622,46,88,1,534,0,1007,393
7623,55,53,1,467,0,839,352
7624,52,77,1,565,0,1074,431
7625,96,90,1,617,0,896,424
7626,209,139,1,1011,0,1177,656
7627,266,196,1,1326,2,1586,846
7628,104,83,1,720,1,1006,529
7629,80,67,1,577,0,837,422
7631,136,130,1,915,1,1143,646
7632,83,56,1,532,0,727,390
7633,90,82,1,574,1,731,400
7634,101,101,1,706,1,1017,502
7635,115,82,1,643,0,868,443
7636,161,105,1,784,0,993,515
7637,229,185,1,1151,0,1361,729
7638,294,161,1,1135,1,1285,663
7639,199,131,1,891,1,1011,545
7641,189,83,1,795,0,977,513
7642,130,174,1,810,0,967,494
7643,143,110,1,758,2,959,499
7644,161,146,1,925,1,1111,608
7645,120,85,1,587,0,669,374
7646,318,246,1,1893,2,2163,1306
7647,64,78,1,598,1,1028,451
7648,0,0,1,3,0,4,3
7701,146,108,1,914,0,1049,653
7702,160,81,1,663,0,775,418
7703,8,24,1,100,0,178,64
7704,239,99,1,881,0,1006,536
7705,145,43,1,495,1,554,304
7706,217,72,1,773,1,853,482
7707,185,70,1,784,0,854,523
7708,164,75,1,783,1,894,531
7709,74,32,1,354,1,390,243
7711,131,64,1,685,1,789,484
7712,100,46,1,518,1,577,364
7801,163,74,1,964,1,975,720
7802,110,73,1,723,0,760,535
7803,145,63,1,774,1,827,559
7804,147,76,1,876,0,932,649
7805,97,69,1,761,0,852,593
7806,86,52,1,663,0,746,519
7807,87,47,1,671,0,774,535
7808,56,65,1,578,1,702,454
7809,132,119,1,1091,0,1234,832
7811,84,61,1,696,0,806,545
7812,99,85,1,752,1,892,566
7813,114,96,1,943,0,1061,724
7814,74,65,1,667,3,919,522
7815,129,82,1,879,0,967,664
7816,146,69,1,823,0,896,605
7817,78,70,1,711,2,804,557
7818,98,60,1,787,1,889,625
7819,94,72,1,682,1,809,509
7821,148,74,1,916,0,998,690
7822,110,69,1,776,0,951,596
7823,131,64,1,806,1,928,607
7824,94,58,1,665,0,794,508
7825,58,41,1,521,0,578,422
7826,67,49,1,633,0,709,514
7827,80,80,1,758,2,931,589
7828,185,90,1,924,2,1053,643
7829,156,70,1,841,0,904,611
7831,116,52,1,803,0,906,632
7832,114,62,1,759,1,824,579
7833,81,59,1,710,1,785,562
7834,71,59,1,775,2,901,635
7835,151,55,1,785,0,863,570
7836,169,84,1,903,0,990,648
7837,124,85,1,840,1,934,624
