precinctid,no,under_vote,precincts,ballots_cast,over_vote,registration,yes
7708,339,81,1,783,0,894,351
7709,151,30,1,354,0,390,170
7711,321,70,1,685,0,789,288
7712,224,55,1,518,2,577,232
7801,491,71,1,964,0,975,396
7802,330,65,1,723,0,760,322
7803,390,65,1,774,0,827,312
7804,439,76,1,876,1,932,355
7805,350,65,1,761,0,852,343
7806,341,55,1,663,1,746,262
7807,348,53,1,671,2,774,265
7808,274,66,1,578,0,702,235
7809,476,116,1,1091,1,1234,488
7811,317,58,1,696,1,806,314
7812,355,70,1,752,2,892,320
7813,415,102,1,943,1,1061,414
7814,270,74,1,667,1,919,314
7815,391,82,1,879,0,967,401
7816,426,69,1,823,0,896,324
7817,333,55,1,711,0,804,320
7818,355,66,1,787,1,889,361
7819,326,74,1,682,1,809,276
7821,464,70,1,916,1,998,376
7822,371,66,1,776,1,951,336
7823,418,59,1,806,0,928,325
7824,319,55,1,665,0,794,284
7825,249,38,1,521,2,578,231
7826,277,57,1,633,0,709,295
7827,352,79,1,758,0,931,319
7828,426,79,1,924,0,1053,415
7829,436,59,1,841,0,904,343
7831,384,70,1,803,0,906,346
7832,329,70,1,759,1,824,355
7833,336,60,1,710,1,785,307
7834,355,87,1,775,0,901,325
7835,345,56,1,785,0,863,375
7836,377,78,1,903,1,990,443
7837,394,80,1,840,1,934,357
7838,417,65,1,839,0,933,358
7839,340,69,1,785,0,869,364
7841,394,65,1,839,0,947,370
7842,387,64,1,864,0,960,404
7843,297,61,1,679,0,802,318
7844,260,51,1,594,2,682,279
7845,328,84,1,783,0,869,368
7846,386,64,1,814,0,925,355
7847,369,80,1,843,1,960,389
7848,383,82,1,818,0,905,349
7849,419,71,1,864,0,967,373
7851,194,49,1,472,1,528,225
7852,235,52,1,584,0,644,292
7853,335,68,1,770,1,896,359
7854,363,83,1,825,1,933,373
7855,418,89,1,870,3,968,354
7856,347,89,1,769,0,849,322
7857,425,71,1,854,0,963,350
7858,343,65,1,674,0,791,262
7859,381,77,1,834,0,915,376
7861,363,70,1,776,0,881,326
7862,377,55,1,815,0,923,377
7863,356,87,1,819,2,939,367
7864,317,74,1,703,0,815,313
7865,340,79,1,754,1,853,325
7866,341,62,1,746,0,831,338
7867,333,66,1,822,0,946,421
7868,338,49,1,764,1,901,367
7869,364,69,1,789,0,874,353
7871,372,70,1,804,1,909,357
7872,398,79,1,819,1,902,340
7873,360,55,1,788,1,874,368
7874,160,46,1,408,0,482,202
7875,242,55,1,525,0,628,224
7901,417,106,1,952,1,1286,425
7902,348,72,1,842,2,1064,410
7903,262,65,1,652,1,929,317
7904,320,62,1,694,1,926,304
7905,279,66,1,718,0,851,368
7906,297,71,1,653,2,854,281
7907,337,94,1,834,0,991,397
7908,407,102,1,872,1,1008,359
7909,278,65,1,644,0,787,299
7911,312,62,1,734,0,907,359
7912,387,94,1,874,0,1090,383
7913,360,84,1,800,0,964,351
7914,318,66,1,752,0,895,364
7915,331,57,1,716,0,892,321
7916,335,65,1,768,0,953,366
7917,389,86,1,868,1,1073,385
7918,322,62,1,697,0,860,310
7919,347,74,1,767,0,928,345
7921,312,54,1,694,1,970,324
7922,340,69,1,705,1,884,287
7923,321,64,1,689,0,930,303
7924,317,70,1,696,0,883,307
7925,192,52,1,483,0,591,235
7926,298,59,1,695,0,820,329
7927,299,57,1,688,0,782,328
7928,331,59,1,849,1,976,450
7929,347,47,1,780,1,871,381
7931,243,43,1,687,1,765,392
7932,215,39,1,482,0,557,240
7933,1,0,1,7,0,8,6
7934,336,58,1,772,2,888,370
7935,349,66,1,851,1,949,433
7936,315,60,1,764,0,876,380
7937,332,70,1,780,0,909,371
7938,266,46,1,636,0,808,319
7939,234,44,1,593,0,674,308
7941,258,74,1,655,0,790,320
7942,313,65,1,769,1,950,378
7943,333,88,1,780,1,938,358
7944,278,52,1,692,0,830,359
7945,267,77,1,663,0,926,313
7946,289,79,1,716,1,976,341
7947,279,94,1,717,3,964,335
7948,301,74,1,721,0,933,335
7949,171,48,1,433,0,594,210
7951,241,93,1,645,2,841,308
7952,298,73,1,651,0,865,273
7953,278,72,1,677,0,853,330
7954,0,0,1,0,0,0,0
7955,271,85,1,684,0,899,319
7956,190,83,1,579,0,779,302
7957,224,47,1,524,0,664,250
7958,74,28,1,199,1,291,94
9001,87,17,1,197,0,269,93
9101,288,82,1,740,0,899,361
9102,332,87,1,817,2,989,387
9103,308,84,1,786,0,971,386
9104,290,85,1,795,1,1004,409
9105,331,93,1,817,2,975,387
9106,360,80,1,819,0,938,366
9107,293,75,1,679,0,859,299
9108,279,86,1,691,0,815,320
9109,297,79,1,749,0,875,365
9111,274,69,1,637,0,785,288
9112,350,85,1,804,1,975,362
9113,380,92,1,853,0,1008,372
9114,291,103,1,749,1,913,350
9115,338,82,1,761,0,948,332
9116,371,81,1,811,0,986,348
9117,292,66,1,670,0,785,309
9118,266,107,1,780,0,987,403
9119,300,82,1,744,2,911,356
